               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 140,            0.021043,            0.027448,           0.0032145,             0.94286,             0.95174,             0.98261,             0.66932,            0.020829,            0.033301,           0.0028897,           0.0060172,           0.0060172,           0.0060172
                 141,            0.021197,            0.028186,           0.0029191,             0.90649,             0.98921,             0.98026,             0.68299,            0.021795,            0.033104,           0.0055363,           0.0059704,           0.0059704,           0.0059704
                 142,            0.020601,             0.02711,           0.0031587,             0.88731,             0.98485,             0.96889,             0.66958,            0.020848,            0.033504,           0.0040418,           0.0059235,           0.0059235,           0.0059235
                 143,            0.020273,             0.02706,           0.0028789,              0.9321,             0.94708,             0.97015,              0.6747,            0.020912,            0.034456,           0.0036737,           0.0058766,           0.0058766,           0.0058766
                 144,            0.020752,             0.02684,           0.0028235,             0.92094,             0.96814,             0.97608,             0.66748,            0.020953,            0.033796,           0.0046355,           0.0058296,           0.0058296,           0.0058296
                 145,             0.02113,             0.02796,           0.0027559,             0.93701,             0.95118,             0.96743,             0.67915,             0.02041,            0.031788,           0.0035007,           0.0057826,           0.0057826,           0.0057826
                 146,            0.022053,            0.030105,           0.0039779,             0.94117,             0.98838,             0.98034,               0.676,            0.021455,            0.032001,           0.0024216,           0.0057355,           0.0057355,           0.0057355
                 147,            0.020112,            0.027256,           0.0030451,             0.92769,             0.98775,             0.98433,             0.70221,            0.020327,            0.033201,           0.0037836,           0.0056884,           0.0056884,           0.0056884
                 148,            0.020883,             0.02762,           0.0030805,             0.93591,             0.94833,             0.96992,             0.68909,            0.020747,            0.032583,           0.0032587,           0.0056413,           0.0056413,           0.0056413
                 149,             0.02057,            0.027869,           0.0027725,             0.92788,             0.99096,             0.97881,             0.69315,            0.020039,             0.03078,           0.0022959,           0.0055942,           0.0055942,           0.0055942
                 150,            0.019931,            0.027287,           0.0028811,             0.91194,             0.98081,             0.97382,             0.67188,            0.020728,            0.033152,           0.0040643,           0.0055471,           0.0055471,           0.0055471
